ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode,R_deg,R_pc
260.01683596631,57.92878102322,-297.4100036621094,2.640000104904175,walker+2023 (hectocat),,,,,,,,,-24.564280704085856,17.881906371228773,30.383654519799244,True,dwarf,0.022903179095076817,30.379927213109966
260.07089299799,57.93674480914,-293.3699951171875,0.2800000011920929,walker+2023 (hectocat),,,,,,,,,13.522881327238611,28.445472048566067,31.496241036929028,True,dwarf,0.02374345222346147,31.4945076987922
260.00824490047,57.90618360041,-282.9800109863281,2.609999895095825,walker+2023 (hectocat),,,,,,,,,-30.617319624276558,-12.09245034673856,32.918803385959336,True,dwarf,0.02481994079362049,32.92241621190363
260.02394115031,57.93595355787,-290.9700012207031,3.2699999809265137,walker+2023 (hectocat),,,,,,,,,-19.55815502792105,27.39591661828644,33.66092208262122,True,dwarf,0.025374230975928114,33.65765455255245
260.06169647928,57.94040253222,-281.7900085449219,0.6899999976158142,walker+2023 (hectocat),,,,,,,,,7.043256247076696,33.29725967484265,34.03402650900841,True,dwarf,0.02565759071782617,34.03351714779536
260.04988417818,57.94144137698,-289.42999267578125,0.8100000023841858,walker+2023 (hectocat),,,,,,,,,-1.2793802717336615,34.67523554727059,34.698829578797024,True,dwarf,0.02615915138596939,34.69881241217309
260.10045117731,57.92094098582,-293.1400146484375,0.2899999916553497,walker+2023 (hectocat),,,,,,,,,34.34879666378034,7.48248694692677,35.154337472930095,True,dwarf,0.026500580617475,35.15170129534994
260.00291968217,57.90852168033,-293.82000732421875,3.799999952316284,walker+2023 (hectocat),,,,,,,,,-34.36932830738464,-8.991103695560554,35.525915526065106,True,dwarf,0.026785062113156118,35.52905184115808
260.02596397156,57.93836831317,-280.25,1.919999957084656,walker+2023 (hectocat),,,,,,,,,-18.132928404976504,30.59896934502504,35.56824450992466,True,dwarf,0.02681237098308292,35.56527569799492
260.08438557878,57.93588506314,-291.739990234375,1.7999999523162842,walker+2023 (hectocat),,,,,,,,,23.02939869967249,27.30506176781677,35.720016833881346,True,dwarf,0.026925821178742766,35.71576173629342
260.10258381488,57.9207798751,-299.2699890136719,0.3499999940395355,walker+2023 (hectocat),,,,,,,,,35.85139697605245,7.2687815950738255,36.58083994403883,True,dwarf,0.027575975291470715,36.57815880964229
260.09985067632,57.92679602726,-294.0299987792969,1.1100000143051147,walker+2023 (hectocat),,,,,,,,,33.92569946817422,15.2489080205358,37.1951916277311,True,dwarf,0.028037417395720573,37.1902387956556
259.9989169072,57.91830585003,-292.8900146484375,0.4000000059604645,walker+2023 (hectocat),,,,,,,,,-37.18957821972065,3.987110468202104,37.40269747018746,True,dwarf,0.02819642111403801,37.40114931462962
260.02096921854,57.93847272303,-299.2900085449219,1.149999976158142,walker+2023 (hectocat),,,,,,,,,-21.652099947781164,30.737463828004685,37.59794029899246,True,dwarf,0.028341747567286704,37.5939176221867
260.06315227197,57.9429974629,-311.3699951171875,1.9700000286102293,walker+2023 (hectocat),,,,,,,,,8.068969467834712,36.73930607610654,37.61495552604958,True,dwarf,0.028357104713405353,37.614288112211206
260.02413095706,57.93983929532,-289.739990234375,0.4699999988079071,walker+2023 (hectocat),,,,,,,,,-19.42442218656803,32.550153958436745,37.90541781856482,True,dwarf,0.028574021342436886,37.902017225009686
260.04322507032,57.88680235349,-298.7300109863281,0.6700000166893005,walker+2023 (hectocat),,,,,,,,,-5.971212437966566,-37.80070981083927,38.26942696438773,True,dwarf,0.028851287140571676,38.26979650713697
260.04973552988,57.885806428,-288.7799987792969,1.7400000095367432,walker+2023 (hectocat),,,,,,,,,-1.384113952266338,-39.12175540762863,39.14623248292457,True,dwarf,0.02951204021238559,39.14625257221923
260.07076788644,57.88672831332,-289.7699890136719,1.3200000524520874,walker+2023 (hectocat),,,,,,,,,13.43473102140619,-37.898920411475245,40.20970238602704,True,dwarf,0.030315112031678186,40.21148737284362
260.04593498988,57.94600498368,-292.75,4.670000076293945,walker+2023 (hectocat),,,,,,,,,-4.061874426512583,40.72863271102278,40.93067732601248,True,dwarf,0.030857173567710873,40.93050502280993
260.06568863293,57.88509251647,-295.010009765625,2.0799999237060547,walker+2023 (hectocat),,,,,,,,,9.856022656892552,-40.06872352187241,41.26310443102204,True,dwarf,0.031108663721182282,41.264094195106
260.10064236444,57.89787052307,-291.4800109863281,1.3600000143051147,walker+2023 (hectocat),,,,,,,,,34.48350208453446,-23.119333708994997,41.51644863378809,True,dwarf,0.03130414916529201,41.5233959077033
260.05035998453,57.88367248996,-292.0899963378906,1.090000033378601,walker+2023 (hectocat),,,,,,,,,-0.9441396381389364,-41.95231801482535,41.96294063186403,True,dwarf,0.03163552539380232,41.96294998272959
259.99545345108,57.90403274636,-290.75,3.880000114440918,walker+2023 (hectocat),,,,,,,,,-39.629838262343696,-14.945451199318782,42.35434561235411,True,dwarf,0.03193497841723134,42.3601595149851
