vcirc,r_s,MBH,ML,chi2,reward,status,proposal_id,refine_passes,chi2_losvd,chi2_light,chi2_total,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,weight_mode,weight_solver_mode,losvd_score_mode,alphat,halo_q_axis_ratio,karl_halo_params_active
16.999552080585595,8932.886732800562,1655263.941006579,19.60341530900246,112.50205107070654,-112.00205107070654,pass_halo_up,9.0,0.0,112.50205107070654,47.593846920313105,126.78020514680047,56.72443203510237,55.777619035604204,32.0,32.0,3580.0,160.13345610092327,0.06165177938991408,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
4.249888020146399,8932.886732800562,1655263.941006579,19.60341530900246,113.1689607668495,-112.6689607668495,pass_halo_down,9.0,0.0,113.1689607668495,47.72039948413057,127.48508061208867,56.048731288219436,57.12022947863002,32.0,32.0,3660.0,361.3036738163723,0.037878307503821554,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
8.499776040292797,8932.886732800562,1655263.941006579,20.0,109.26843650191034,-108.76843650191034,pass_ml_up,9.0,0.0,109.26843650191034,47.75295082160777,123.59432174839267,54.99376357429366,54.274672927616685,32.0,32.0,3669.0,117.1864600851387,0.0604280361181713,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
8.499776040292797,8932.886732800562,1655263.941006579,9.80170765450123,110.38244740437952,-109.88244740437952,pass_ml_down,9.0,0.0,110.38244740437952,47.563348022910496,124.65145181125267,55.51819124891024,54.86425615546928,32.0,32.0,3526.0,350.4633686722201,0.03683764164027811,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
26.01698915711377,2015.7059651708425,908981.346268178,16.142619075977603,106.49279663815126,-105.99279663815126,pass_full,10.0,0.0,106.49279663815126,47.60739095221898,120.77501392381696,53.922477728762054,52.57031890938918,32.0,32.0,3581.0,682.2217537911413,0.02095165857869063,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
26.01698915711377,2015.7059651708425,0.0,16.142619075977603,99.77858167925345,-99.27858167925345,pass_halo_only,10.0,0.0,99.77858167925345,47.0889886743487,113.90527828155805,50.27082975492087,49.50775192433264,32.0,32.0,4991.0,897.7560570411632,0.007084151352625657,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
26.01698915711377,2015.7059651708425,1817962.692536356,16.142619075977603,109.03216615284404,-108.53216615284404,pass_bh_up,10.0,0.0,109.03216615284404,47.43739719126359,123.26338531022311,56.127363297392115,52.904802855451955,32.0,32.0,3017.0,482.75126760620253,0.020197993810926903,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
26.01698915711377,2015.7059651708425,454490.673134089,16.142619075977603,106.04142996928772,-105.54142996928772,pass_bh_down,10.0,0.0,106.04142996928772,47.4582229148232,120.27889684373469,53.76155839300416,52.279871576283526,32.0,32.0,3589.0,699.5613448742979,0.019788947836214404,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
30.0,2015.7059651708425,908981.346268178,16.142619075977603,107.14128735422786,-106.64128735422786,pass_halo_up,10.0,0.0,107.14128735422786,47.427993958204056,121.36968554168908,55.087982012237454,52.05330534199038,32.0,32.0,3432.0,893.3041217531002,0.010390337658993937,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
13.008494578556885,2015.7059651708425,908981.346268178,16.142619075977603,108.90266365022765,-108.40266365022765,pass_halo_down,10.0,0.0,108.90266365022765,47.438273494207465,123.13414569848989,55.29186388138266,53.61079976884501,32.0,32.0,3296.0,595.4240072194029,0.017928091129083466,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
26.01698915711377,2015.7059651708425,908981.346268178,20.0,106.78132984093143,-106.28132984093143,pass_ml_up,10.0,0.0,106.78132984093143,47.55789311014987,121.0486977739764,54.27916687432375,52.5021629666077,32.0,32.0,3428.0,448.1950888118799,0.026120600592462337,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
