v0,r_c,MBH,ML,chi2,reward,status,proposal_id,chi2_losvd,delta_chi2_iteration,max_light_relative_residual,light_constraint_ok,solver_converged,solver_iterations,solver_failure_reason,julia_status_code,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,alphat,light_rel_tol,delta_chi2_iter_tol,halo_q_axis_ratio,karl_halo_params_active,coverage_status,coverage_strict,coverage_issue_region,coverage_issue_axis,coverage_issue_shell_bands,coverage_reasons,coverage_fraction,coverage_attempted_fraction,coverage_success_fraction,coverage_shell_min,coverage_lfrac_min,coverage_theta_min,coverage_shell_gap,coverage_lfrac_gap,coverage_theta_gap,coverage_joint_holes,coverage_deadline_hit,successful_base_orbits,planned_base_orbits
23.469125342212426,64380.171343128175,723627.1691770673,15.024758961322732,16.552834365831753,-16.552834365831753,pass_bh_down,3.0,16.552834365831753,0.0330189322196901,1.1135265747667898e-09,1.0,1.0,5.0,none,0.0,3.293373381115728,13.259460984716025,32.0,32.0,8564.0,49.64678510475143,0.0831063061095116,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
35.0,64380.171343128175,1447254.3383541347,15.024758961322732,6.933692060486821,-6.933692060486821,pass_halo_up,3.0,6.933692060486821,0.025399662010415547,1.2610333495014075e-09,1.0,1.0,4.0,none,0.0,1.7200098420416698,5.213682218445148,32.0,32.0,8568.0,122.64442990577987,0.05902304327558567,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8568,0.8568,1.0,0.8297872340425532,0.849,0.8561151079136691,0.04521276595744683,0.01200000000000001,0.0015425497439885971,0.0,0.0,4284.0,5000.0
11.734562671106213,64380.171343128175,1447254.3383541347,15.024758961322732,7.197204790828325,-7.197204790828325,pass_halo_down,3.0,7.197204790828325,0.29667668641572753,1.3863333478876114e-09,1.0,1.0,3.0,none,0.0,1.9662537576169714,5.230951033211353,32.0,32.0,8568.0,201.2838760465233,0.03562409871637352,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8568,0.8568,1.0,0.8297872340425532,0.849,0.8561151079136691,0.04521276595744683,0.01200000000000001,0.0015425497439885971,0.0,0.0,4284.0,5000.0
23.469125342212426,64380.171343128175,1447254.3383541347,20.0,7.184900302209604,-7.184900302209604,pass_ml_up,3.0,7.184900302209604,0.25793894103392034,1.3234137605232785e-09,1.0,1.0,4.0,none,0.0,2.060016455329277,5.124883846880323,32.0,32.0,8564.0,52.571970820412055,0.10001320353244249,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
23.469125342212426,64380.171343128175,1447254.3383541347,7.512379480661366,8.092302472456906,-8.092302472456906,pass_ml_down,3.0,8.092302472456906,0.21088015293138618,1.2374183217440617e-09,1.0,1.0,3.0,none,0.0,1.8617088446523906,6.230593627804514,32.0,32.0,8564.0,352.40683986669677,0.021680075659140693,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
28.649158823391733,9881.061434544965,7107.8144162310955,4.770030386530105,159.36292897576726,-159.36292897576726,pass_full,4.0,159.36292897576726,0.18439090067781194,2.3313577055792222e-07,1.0,1.0,10.0,none,0.0,85.52660964490771,73.83631933086097,32.0,32.0,8564.0,10.636826919167206,0.20148481254712958,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
28.649158823391733,9881.061434544965,0.0,4.770030386530105,839.3215265926613,-839.3215265926613,pass_halo_only,4.0,839.3215265926613,0.14701299543014557,2.1368433040952058e-07,1.0,1.0,4.0,none,0.0,415.13028760047405,424.1912389921853,32.0,32.0,9968.0,185.61216264630613,0.05524937931348299,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,coverage_warn,0.0,inner,joint,1,1 planned shell-band/Lfrac/theta cells have no successful orbit,0.9968,1.0,0.9968,0.9761904761904762,0.984,0.9711711711711711,0.023809523809523836,0.016000000000000014,0.028828828828828867,1.0,0.0,4984.0,5000.0
28.649158823391733,9881.061434544965,14215.628832462191,4.770030386530105,113.83245702657855,-113.83245702657855,pass_bh_up,4.0,113.83245702657855,0.06806563200382243,1.614385718914359e-07,1.0,1.0,10.0,none,0.0,24.433271618572782,89.39918540800544,32.0,32.0,8564.0,10.77595421479611,0.15612813345017384,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
28.649158823391733,9881.061434544965,3553.9072081155477,4.770030386530105,73.77976550350861,-73.77976550350861,pass_bh_down,4.0,73.77976550350861,0.014580069532783568,5.3473688826730196e-08,1.0,1.0,3.0,none,0.0,32.56266555662481,41.21709994688385,32.0,32.0,8564.0,17.413358233907218,0.14409925318230865,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
35.0,9881.061434544965,7107.8144162310955,4.770030386530105,190.68768090644483,-190.68768090644483,pass_halo_up,4.0,190.68768090644483,0.1541746224427527,8.728855665356566e-08,1.0,1.0,5.0,none,0.0,90.42961295480626,100.25806795164075,32.0,32.0,8564.0,7.342537398418196,0.2292663197191697,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
